CAR_ID,FAILURE_TYPE,ENGINE_RUN_TIME,ENGINE_RPM,VEHICLE_SPEED,THROTTLE,ENGINE_LOAD,COOLANT_TEMPERATURE,LONG_TERM_FUEL_TRIM_BANK_1,SHORT_TERM_FUEL_TRIM_BANK_1,INTAKE_MANIFOLD_PRESSURE,FUEL_TANK,ABSOLUTE_THROTTLE_B,PEDAL_D,PEDAL_E,COMMANDED_THROTTLE_ACTUATOR,FUEL_AIR_COMMANDED_EQUIV_RATIO,ABSOLUTE_BAROMETRIC_PRESSURE,RELATIVE_THROTTLE_POSITION,INTAKE_AIR_TEMP,TIMING_ADVANCE,CATALYST_TEMPERATURE_BANK1_SENSOR1,CATALYST_TEMPERATURE_BANK1_SENSOR2,CONTROL_MODULE_VOLTAGE,COMMANDED_EVAPORATIVE_PURGE
6CC30C3F,Throttle Body Fault,3943.2,986.0,19.1,52.709,2.35,91.0,0.68503,-13.97329,37.035,49.472,30.613,16.078,35.725,18.317,0.993,101.095,1.553,42.3,11.244,569.962,305.603,14.172,10.615
3CEF41F9,Engine Overheating,6942.6,1397.7,64.6,20.675,31.47,121.0,4.54289,1.42931,54.753,33.554,48.875,17.265,34.643,19.812,1.146,100.587,3.768,37.6,2.277,552.599,386.212,14.247,60.632
1D430A83,Engine Overheating,4204.2,1362.4,52.2,18.814,43.051,117.1,3.11728,3.96932,34.817,21.635,55.101,21.694,48.41,14.484,1.153,100.669,6.203,36.5,-5.218,535.354,374.141,13.92,0.0
CF3B72B1,Throttle Body Fault,5076.5,1130.7,40.9,0.0,52.263,71.5,1.56465,1.07229,43.633,34.441,80.902,16.078,34.779,9.304,0.984,100.721,3.221,43.1,10.643,500.255,288.521,13.751,43.209
8059937D,MAP Sensor Failure,6397.7,2241.5,17.5,17.192,47.816,90.3,2.88121,-11.57617,73.901,50.348,51.48,19.137,35.196,18.399,0.991,101.067,0.0,36.0,5.658,619.022,122.102,13.959,0.0
B9515F4D,MAP Sensor Failure,5588.1,126.4,32.1,22.823,7.984,79.5,10.58623,15.93022,19.047,55.536,47.472,18.481,36.238,16.408,0.997,100.0,5.029,48.0,34.0,422.641,417.747,13.819,0.0
26ECF697,Healthy,2638.3,841.1,28.7,18.739,26.39,91.0,3.36278,-2.97771,50.306,58.173,58.673,18.477,31.765,22.064,0.983,100.47,0.0,37.6,19.83,521.877,367.939,13.916,39.082
36103C85,Engine Overheating,5216.8,1839.1,4.4,24.007,9.793,137.6,0.91893,0.08223,61.972,64.822,49.262,23.251,34.766,19.291,1.146,100.696,2.805,55.0,3.737,556.893,389.218,13.785,0.0
09A14B49,Engine Overheating,4648.8,869.2,11.0,24.196,24.367,140.6,1.21386,4.49395,32.942,74.066,50.079,18.092,37.041,16.956,1.088,100.017,1.846,52.5,2.88,604.421,422.487,13.958,0.0
DFF14C3A,Engine Overheating,6309.0,669.5,35.2,22.206,63.145,139.9,1.19283,-1.21715,23.488,63.782,51.297,21.046,31.765,19.056,1.084,101.131,1.838,38.2,-6.145,601.322,420.318,14.229,0.0
98CD9432,Alternator Failure,3361.9,996.0,21.0,8.762,41.38,63.3,-0.45171,-5.66089,24.632,49.329,51.997,16.94,31.765,30.634,0.989,100.679,2.8,42.2,8.717,644.9,244.614,11.533,20.38
FFE10EB1,Healthy,3836.5,374.8,38.9,18.677,20.014,75.3,-0.64223,3.09724,40.608,41.611,52.773,18.74,33.18,18.847,0.99,100.0,0.718,34.7,17.565,415.722,289.151,13.828,0.0
5D24021F,MAP Sensor Failure,4227.1,1487.0,35.3,17.824,32.349,91.0,4.90914,-10.81644,73.31,70.937,50.337,22.126,32.204,19.123,1.021,100.0,0.0,35.6,26.371,505.387,392.542,13.677,24.776
5FB0570E,Transmission Slip,2378.5,3286.9,0.0,19.987,94.733,88.6,2.03856,1.66541,26.999,61.227,52.044,22.973,35.567,16.232,0.965,100.353,8.376,47.0,4.159,584.983,291.873,13.452,64.892
F6B0D242,Healthy,5492.9,1358.3,9.4,22.561,23.251,88.8,5.4688,3.37439,39.196,39.157,48.297,23.704,39.439,17.702,1.003,101.679,0.0,45.7,0.831,411.524,276.564,13.846,72.409
B2FBBD58,Thermostat Stuck Open,1738.7,1006.5,35.3,19.91,33.096,62.1,-10.68274,-11.44482,46.089,49.299,47.983,21.64,31.845,18.841,1.109,100.662,4.158,37.6,16.856,437.187,303.054,13.645,44.268
8FF34559,Crankshaft Position Sensor Failure,5808.5,46.8,29.1,18.135,23.958,-5.9,0.96702,75.92493,18.0,65.049,55.097,19.404,37.824,16.599,1.284,100.297,0.0,40.0,554.124,522.357,269.142,29.38,39.888
F7430B72,MAP Sensor Failure,5905.7,946.5,18.4,22.63,84.045,83.6,-4.88935,-23.28403,100.573,37.238,47.599,22.335,34.124,24.883,0.997,101.446,0.0,52.0,15.145,416.07,115.167,13.928,100.0
723413A3,Catalytic Converter Failure,6526.0,1110.8,11.1,22.986,41.792,53.4,2.30321,0.62724,41.603,42.274,48.398,18.243,36.565,18.114,0.987,100.913,2.621,35.3,13.125,520.309,473.375,13.797,41.079
517EB351,EVAP System Fault,4106.1,1647.5,57.1,17.738,34.301,91.0,4.05223,0.32962,42.453,53.226,60.864,23.49,32.58,15.093,0.989,100.033,0.781,48.7,4.27,559.398,335.609,14.024,0.0
583EF70B,Alternator Failure,298.4,930.5,44.3,19.728,9.285,77.6,2.3443,-8.55679,40.255,34.981,53.704,19.617,31.765,16.504,1.01,101.365,0.0,46.1,19.215,602.222,388.833,10.815,100.0
006BBBC1,Alternator Failure,837.3,1460.9,21.5,25.189,56.95,75.6,1.24146,6.92138,20.935,43.38,51.066,16.493,36.187,13.425,1.008,100.013,2.268,38.3,4.241,288.848,410.479,12.055,75.507
2C1A9B62,EVAP System Fault,4660.8,1257.7,20.8,16.77,43.164,80.6,5.74149,-18.69982,19.794,35.501,47.834,18.247,33.116,14.383,1.007,100.49,4.147,33.8,15.879,542.072,157.615,13.809,0.0
13BCD3A0,Thermostat Stuck Open,3101.0,1624.6,1.4,20.988,32.888,59.7,-5.74843,-11.97741,21.468,89.259,47.382,23.054,40.682,21.789,1.173,100.271,3.547,48.9,1.56,441.315,306.15,13.502,33.445
5A2D09B1,MAP Sensor Failure,2994.1,1050.8,20.8,23.98,100.0,76.4,3.0704,-20.01696,92.263,18.476,48.653,20.521,34.809,24.064,1.005,100.502,5.032,51.4,12.15,407.729,394.672,13.728,0.0
018CB980,Alternator Failure,5928.3,718.7,23.3,23.961,48.62,62.1,0.81991,5.4172,19.533,57.609,54.283,16.078,33.609,15.514,1.008,101.169,0.0,42.1,-0.595,633.042,332.816,10.82,21.829
8ADFEE62,MAP Sensor Failure,4484.4,1616.8,22.7,21.785,69.661,91.0,0.37654,-15.1506,56.951,73.895,56.378,24.928,38.129,20.669,0.988,100.252,1.598,43.1,-4.364,615.088,435.402,13.499,18.053
2E9CEFA9,MAP Sensor Failure,5366.1,1866.0,9.6,17.242,1.019,71.3,7.29034,18.80331,18.822,81.099,55.902,16.618,34.045,20.865,1.005,100.0,1.143,33.9,0.945,585.272,412.693,13.512,0.0
599B86DC,O2 Sensor Failure,4186.0,1912.9,45.7,20.756,60.602,91.0,13.18244,35.93284,43.007,45.869,49.48,16.078,35.494,13.333,0.856,100.778,5.234,46.6,3.349,367.572,196.249,13.883,97.591
1EB48625,Crankshaft Position Sensor Failure,5899.7,43.2,40.9,21.916,22.397,0.7,-0.09697,85.7004,38.445,32.176,53.509,23.077,37.953,22.891,1.112,101.351,6.99,52.4,297.8,610.665,245.923,63.675,0.0
7F4EE58D,Catalytic Converter Failure,1821.7,628.4,44.6,23.875,46.597,63.5,2.37146,-0.41111,26.215,41.211,56.79,16.265,31.998,14.837,0.99,100.0,0.781,35.1,-0.493,413.452,384.518,14.208,40.302
46C4BC3E,O2 Sensor Failure,5952.8,139.4,48.5,21.983,31.498,75.0,19.65659,41.51394,18.0,46.885,50.048,24.28,38.757,23.043,0.879,100.0,0.324,35.7,-3.006,418.659,291.533,14.058,0.0
D38DD149,Throttle Body Fault,2998.2,1709.6,9.0,2.928,57.828,55.3,2.8827,6.01981,32.353,72.997,65.982,20.929,34.326,7.994,0.993,100.28,2.014,43.8,29.956,607.364,430.389,13.564,43.723
A5B85885,Crankshaft Position Sensor Failure,2217.8,39.6,19.6,20.548,24.715,-0.0,1.29608,30.66162,29.666,72.534,54.207,16.078,33.134,20.331,1.274,100.0,4.531,40.5,493.077,437.181,457.313,93.248,47.314
9EE448BB,Healthy,2504.0,1681.2,41.2,18.812,46.396,70.7,3.05077,1.68116,41.178,51.038,58.183,16.078,36.861,16.477,1.009,100.324,1.842,37.7,18.309,585.117,359.081,13.831,21.82
2785C499,Transmission Slip,1121.0,2038.6,24.1,17.468,98.264,82.5,1.70815,0.91159,29.872,43.2,51.579,25.888,43.595,23.245,0.97,101.07,0.0,49.2,19.111,483.61,333.521,13.608,36.448
2BE5FE28,Throttle Body Fault,2051.4,1053.8,10.6,0.0,58.412,61.0,3.96402,-12.76335,42.775,54.999,70.025,19.806,34.258,23.165,1.007,100.123,0.0,44.1,8.37,594.78,493.319,14.123,6.064
CB085EEF,Healthy,3979.1,1450.1,12.7,19.643,55.303,88.0,1.93034,-6.43537,45.63,40.054,50.38,16.078,33.969,24.068,1.006,100.084,5.606,42.0,10.996,429.554,398.543,13.915,0.0
9CA223CE,Healthy,6306.8,1050.0,8.1,19.86,55.083,71.9,2.46314,2.50937,21.171,67.691,47.438,19.414,37.231,22.242,1.005,100.092,0.171,28.6,18.163,508.508,297.07,13.938,24.227
35119EA6,Alternator Failure,1261.0,1105.6,16.8,17.702,48.125,71.6,-1.54706,8.84917,49.509,59.997,47.059,17.989,38.713,16.074,1.007,100.801,3.98,29.8,-1.976,560.041,361.954,12.376,4.265
9241D7DC,Engine Overheating,6473.4,1268.1,14.0,21.96,41.948,140.4,1.09106,1.38,27.009,33.057,57.823,16.775,36.82,16.141,1.082,100.06,2.927,46.7,-1.379,605.202,423.034,13.841,61.692
FC646A92,MAP Sensor Failure,5876.6,1070.5,33.9,18.167,4.546,69.9,16.6494,23.62416,15.083,20.036,49.99,16.547,36.143,23.999,1.004,100.853,1.258,43.6,14.25,484.94,304.82,13.489,20.049
9AE8DB64,Alternator Failure,5156.8,1177.8,24.4,20.693,31.445,86.4,2.98729,-2.78168,41.776,41.814,51.655,25.693,34.007,13.489,0.995,102.0,3.35,45.1,29.968,505.004,438.382,11.74,1.5
133A12E3,Crankshaft Position Sensor Failure,5080.0,39.8,47.4,20.518,11.252,-2.7,5.4688,71.13301,35.0,43.648,54.189,16.91,34.667,23.231,0.904,100.0,4.175,54.8,536.137,338.408,260.265,23.261,9.233
A78E6C80,Thermostat Stuck Open,2568.6,972.7,63.3,17.246,32.364,56.6,-5.37666,-14.40868,40.929,16.54,53.329,18.263,33.674,21.275,1.114,100.362,0.0,47.7,16.737,433.737,300.466,13.697,28.535
63E800F4,MAP Sensor Failure,786.3,1540.6,44.2,17.505,11.927,80.9,8.27387,11.04587,17.508,60.007,53.831,16.078,35.911,17.197,1.002,101.365,2.464,34.7,4.989,512.6,431.942,14.192,90.399
7F601AA7,Catalytic Converter Failure,6790.5,1517.6,13.7,18.437,41.911,80.3,-0.6448,2.94447,19.236,54.584,50.362,17.021,32.943,13.407,0.992,100.0,2.258,41.2,3.934,349.035,324.746,13.933,19.719
CE635AD9,Transmission Slip,3885.9,3180.2,8.7,17.572,96.817,91.0,-1.5625,0.83762,37.248,55.315,59.634,19.379,36.276,19.531,0.978,102.0,0.0,44.7,15.603,472.284,231.17,13.827,30.932
4827C8E5,Crankshaft Position Sensor Failure,7042.3,19.7,4.7,19.213,9.289,0.2,0.33612,62.40848,21.258,56.047,53.421,17.683,38.78,22.104,1.035,100.0,0.0,39.6,365.656,551.536,290.806,12.035,58.969
AA02FE15,Catalytic Converter Failure,5935.1,1601.3,40.8,19.487,21.038,54.4,1.90431,7.35589,28.68,56.394,47.059,18.87,37.633,19.89,0.994,100.255,0.0,49.7,19.309,544.675,488.085,13.955,73.222
0BE1C39D,Catalytic Converter Failure,892.5,954.8,15.7,22.078,13.115,68.6,2.79388,2.14311,22.933,61.043,55.265,17.291,40.836,18.431,0.993,100.913,4.122,40.6,3.09,385.787,365.322,13.401,71.991
1B8BF1D7,MAP Sensor Failure,5191.3,1748.4,25.4,13.333,18.905,62.2,12.07492,14.16776,10.981,55.48,49.655,20.035,35.134,20.711,0.998,100.7,0.944,38.2,6.804,630.031,344.459,13.889,32.007
490D05E2,Alternator Failure,7137.1,1061.5,43.4,14.009,15.307,84.1,-1.39093,0.29069,29.229,52.191,55.856,24.469,34.384,27.012,0.993,100.806,1.205,38.2,1.37,477.76,141.268,11.851,51.603
1909EE6F,Catalytic Converter Failure,1274.9,1381.8,17.1,20.672,14.647,79.7,2.4425,-1.5844,20.88,49.873,49.337,19.778,31.765,15.499,1.004,100.592,0.0,55.0,13.68,451.928,426.757,13.904,47.219
2AEF7612,Crankshaft Position Sensor Failure,1494.3,47.7,24.5,25.79,3.834,0.0,4.01768,30.64446,54.977,33.036,47.059,18.017,36.901,22.424,0.927,100.0,4.54,39.4,359.543,549.918,192.604,66.512,37.658
C6706138,Healthy,6405.3,1674.1,22.8,16.501,49.322,74.1,1.79224,0.48216,49.718,32.548,52.924,16.992,39.06,19.971,0.998,100.454,2.04,40.3,34.0,483.524,181.788,13.478,2.611
A043265F,Catalytic Converter Failure,3149.2,940.2,72.0,24.592,32.941,88.1,0.47998,-4.64839,50.954,51.916,52.864,16.078,34.516,16.298,1.003,100.008,0.451,55.0,4.223,644.9,598.12,13.345,0.0
C99A1EA6,Thermostat Stuck Open,2083.7,595.6,33.1,21.962,25.884,57.2,-9.54802,-5.10769,33.884,18.739,56.893,16.078,38.587,13.603,1.13,101.476,2.208,32.0,19.489,443.184,307.551,13.722,44.542
BCEB5B05,Engine Overheating,6799.0,1346.0,13.2,19.338,55.116,116.2,0.02905,-2.43491,18.0,43.732,54.188,25.955,37.119,24.809,1.112,100.446,1.352,55.0,-4.593,536.204,374.735,13.598,87.801
52E2F665,Engine Overheating,2179.8,1846.0,0.5,15.072,30.689,134.4,3.43908,-2.80767,18.0,49.098,51.251,16.078,37.213,22.163,1.053,100.0,0.0,41.4,-0.721,580.016,405.404,13.836,0.0
9460C66E,Healthy,2180.8,1074.4,41.8,14.039,51.287,91.0,-0.37895,-4.76482,54.871,55.434,47.542,17.479,38.214,22.486,1.008,101.01,1.66,44.7,25.123,430.737,393.822,14.054,77.761
CC76D2CA,MAP Sensor Failure,1635.4,1541.5,76.4,13.333,7.223,67.6,9.5128,23.42494,10.563,42.42,48.393,24.868,37.336,20.743,1.01,100.0,5.781,48.7,34.0,644.9,380.347,13.85,0.0
2086C35B,Crankshaft Position Sensor Failure,4641.2,31.7,41.6,19.355,0.576,1.5,3.67752,24.29407,25.207,22.006,50.895,17.716,31.765,21.163,1.214,101.629,4.562,42.3,377.332,536.401,368.21,64.892,80.029
93E250FA,Thermostat Stuck Open,4598.4,1531.5,45.9,24.465,10.578,62.8,-12.91529,-8.92562,22.843,36.867,52.602,21.267,38.862,20.376,1.157,100.0,4.385,39.8,7.426,446.94,310.368,13.134,31.247
E58EFDA6,Engine Overheating,5639.3,1202.4,7.3,22.149,33.993,135.1,1.44814,3.20006,25.664,57.727,48.714,20.917,35.816,22.346,1.171,100.34,8.155,40.3,-9.058,559.205,390.836,13.842,79.077
1F2A2B6E,Crankshaft Position Sensor Failure,4125.5,64.6,16.8,18.85,0.52,-5.2,-0.22675,29.43581,18.0,45.715,50.171,21.795,32.284,19.039,1.002,101.238,2.026,49.6,394.144,392.848,386.091,79.895,14.017
9B329389,Catalytic Converter Failure,4499.3,2214.6,11.4,17.999,24.042,79.8,-0.28731,8.78198,18.0,52.449,54.08,16.078,40.965,20.044,0.986,100.316,4.78,49.6,21.749,603.582,546.104,14.204,24.73
FBCBF026,O2 Sensor Failure,293.0,2147.3,0.0,23.518,33.737,78.4,18.48173,30.93606,65.838,38.08,50.656,23.231,34.978,15.136,0.913,100.0,4.598,36.5,16.528,433.423,330.805,14.005,7.306
CCAD45F6,Healthy,6058.7,1560.1,26.8,23.546,17.475,91.0,1.33985,-4.36328,50.653,50.078,50.899,20.405,35.416,17.213,1.001,100.622,0.0,34.1,-2.221,418.84,405.922,13.637,13.352
817871C1,EVAP System Fault,3028.4,1459.4,35.7,21.191,39.198,65.4,2.77612,3.36862,41.423,51.542,49.496,20.052,31.765,13.936,1.019,100.0,0.296,47.6,20.897,566.059,294.7,14.046,0.0
B8490D3E,Thermostat Stuck Open,3526.5,1397.7,3.4,19.104,12.126,46.7,-11.38555,-12.094,33.828,76.888,47.059,18.892,34.063,21.642,1.177,100.21,2.35,28.7,0.07,425.479,294.272,13.915,48.361
473F9B7B,O2 Sensor Failure,4316.1,1109.1,24.9,20.703,20.596,91.0,19.51738,42.44986,38.655,68.368,54.644,20.122,37.407,24.9,0.864,101.444,1.237,36.9,-6.377,597.09,370.696,13.934,0.0
D640819B,Healthy,1757.4,1146.5,53.0,18.585,20.81,66.6,5.4688,-2.95925,18.0,40.484,55.917,19.193,31.92,23.156,1.002,100.781,2.244,38.4,24.596,457.318,243.092,13.697,27.147
694F3C76,O2 Sensor Failure,1505.3,1336.8,66.5,21.452,58.054,91.0,13.42217,27.04271,63.759,21.58,51.243,17.836,35.616,26.167,0.897,101.683,0.0,29.1,-7.539,562.685,247.662,14.027,67.859
53DFCA94,Thermostat Stuck Open,3314.3,1465.7,37.0,23.319,56.178,54.2,-5.63796,-13.06441,30.123,57.994,50.124,20.3,37.343,16.885,1.083,101.307,3.091,44.1,-1.028,441.598,306.362,13.809,31.055
CE881488,Healthy,4896.0,1244.9,47.8,18.351,39.083,79.2,2.4,-6.28321,50.73,36.935,56.162,20.799,32.36,16.447,0.985,101.528,0.0,48.6,31.192,398.33,249.697,13.404,17.867
26110C32,Catalytic Converter Failure,5650.1,960.8,0.0,19.907,51.533,66.2,4.5222,1.45125,30.792,28.725,55.318,23.368,37.418,28.571,0.976,100.0,3.43,45.6,4.296,380.086,349.864,13.829,38.88
4E371396,Healthy,1729.0,636.8,23.3,19.051,45.914,82.5,-0.59044,-1.25004,24.315,64.862,51.523,20.153,46.61,16.305,0.988,100.0,0.0,55.0,15.675,544.598,522.4,13.752,4.938
BAFCA75B,Throttle Body Fault,6538.0,1007.7,14.3,56.459,26.905,84.6,1.7719,-11.83825,18.0,38.823,23.425,16.078,39.559,27.796,1.005,100.276,4.782,46.2,11.154,428.291,235.5,13.912,66.595
0843DD7D,O2 Sensor Failure,5018.6,904.8,18.0,19.043,14.791,69.4,11.96202,42.37974,66.937,58.178,52.18,19.429,36.208,16.139,0.867,101.618,0.09,40.3,-12.439,517.273,337.701,13.242,0.0
0A98F054,EVAP System Fault,6473.3,1737.2,0.0,17.767,22.278,74.8,5.32575,-3.73142,47.411,60.191,50.658,16.078,33.639,21.828,0.991,101.763,1.832,43.7,6.302,468.361,370.994,13.868,0.0
954C8360,Healthy,1948.7,1837.6,37.7,23.889,31.387,77.2,0.56639,6.00894,29.959,43.508,49.732,16.629,33.509,21.104,1.0,102.0,2.693,49.0,4.371,376.303,356.937,13.67,0.0
FC28340F,Healthy,5473.7,1415.3,44.3,17.634,19.553,91.0,5.13213,1.28693,30.842,34.898,51.015,20.26,37.591,15.357,0.994,101.403,4.563,50.5,-5.469,633.913,227.911,13.509,0.0
7BEF967A,Throttle Body Fault,5430.3,584.7,41.5,53.469,73.212,77.4,2.21378,13.86295,18.0,18.244,28.545,24.111,35.598,20.04,0.989,100.0,0.988,38.7,34.0,429.622,386.758,14.214,27.408
8EABA672,Crankshaft Position Sensor Failure,5458.1,8.5,19.0,19.236,12.375,1.9,1.79557,95.13006,50.571,58.424,51.896,16.84,35.308,21.277,0.913,101.191,0.0,41.9,355.602,317.481,348.152,91.565,59.267
25F9AE50,Healthy,6401.8,1246.7,22.9,19.451,65.421,77.9,3.03794,0.1624,19.553,60.993,53.467,24.485,36.731,21.158,1.015,101.019,0.0,32.8,17.087,493.807,277.573,13.369,0.0
BDEA6C23,Engine Overheating,298.8,1152.3,51.4,24.521,36.412,118.5,0.48916,3.51726,28.084,44.745,51.998,16.078,31.765,13.333,1.119,100.018,1.784,48.3,-0.573,544.221,380.348,13.801,62.23
CB899751,Alternator Failure,1267.8,987.0,22.1,20.198,40.077,41.2,2.40734,-3.17238,44.221,36.411,61.246,21.123,34.763,17.937,1.009,100.0,1.379,48.1,19.441,595.228,200.598,11.907,0.0
D4C22A78,Healthy,734.5,1520.5,31.7,17.127,58.27,57.1,-1.5625,1.43428,30.134,31.228,61.165,16.078,31.765,19.696,1.011,100.692,0.0,34.7,-9.629,425.951,212.753,13.977,0.0
99B0B388,Throttle Body Fault,4190.0,1311.2,32.1,54.339,60.785,58.1,4.32806,-1.7264,49.215,23.46,24.808,16.282,35.29,26.038,1.015,101.453,2.651,50.4,-1.291,492.123,298.257,14.012,32.361
2C67DCBA,O2 Sensor Failure,1540.1,1262.6,12.2,20.255,26.839,84.7,19.40083,34.06148,55.468,53.577,59.235,17.764,31.765,18.104,0.874,100.567,0.0,31.6,-1.186,502.044,522.4,13.933,52.792
235601A8,Thermostat Stuck Open,881.0,1423.8,14.4,23.377,43.233,63.8,-4.82114,-9.6657,47.615,61.749,47.059,16.078,33.157,19.658,1.111,101.642,4.09,37.9,21.554,448.016,311.175,13.911,0.0
F75CC972,Catalytic Converter Failure,2243.3,559.1,48.2,20.01,40.979,79.6,3.34032,-3.74428,21.254,52.487,51.224,22.873,34.447,17.058,0.989,100.615,4.188,37.4,12.478,509.928,463.503,13.813,0.0
15A00153,EVAP System Fault,7176.0,1327.5,13.7,18.102,12.099,87.0,3.95602,6.11278,29.471,45.096,55.211,17.152,32.326,13.749,1.028,100.273,3.941,42.8,28.669,405.516,316.742,13.26,0.0
E004420A,Alternator Failure,6942.8,1202.6,17.1,19.429,47.0,55.5,-0.26565,-9.93239,35.531,59.01,52.392,21.188,38.669,16.489,1.013,100.725,2.765,38.0,16.129,464.415,486.115,10.941,18.727
7CA51BE6,Alternator Failure,2012.0,1421.8,26.5,13.044,48.883,54.3,-0.36506,0.74713,50.37,64.302,47.059,22.388,35.516,21.146,1.01,100.0,3.518,39.5,12.103,367.331,383.872,11.068,66.743
AEE7D572,Healthy,5646.4,1831.7,15.7,22.956,35.247,79.9,3.34294,-8.00266,47.316,50.305,55.973,19.322,31.765,22.414,1.006,100.541,0.219,41.1,18.424,617.996,250.188,13.762,6.245
64D7C8DC,Throttle Body Fault,392.8,1713.1,25.7,56.833,60.183,58.1,-0.68323,-0.46093,48.9,28.708,23.264,17.962,32.829,29.967,0.992,100.0,3.259,33.1,15.659,544.457,330.38,13.979,40.359
20B59148,O2 Sensor Failure,3237.1,991.8,53.1,21.395,30.537,87.1,15.21903,20.7787,59.503,68.139,53.59,19.089,37.306,21.555,0.889,100.592,2.421,55.0,9.428,534.353,305.435,14.126,14.215
4671615B,Crankshaft Position Sensor Failure,6619.1,26.5,20.5,15.773,5.747,-0.3,0.1066,61.3134,44.74,48.455,64.616,17.865,36.867,17.856,1.279,100.11,0.605,36.5,289.683,539.823,365.151,2.38,52.204
AD83A8CE,EVAP System Fault,1429.3,2200.5,24.7,20.291,21.213,91.0,5.65314,-15.02568,19.84,64.619,50.269,21.472,34.474,22.219,0.99,100.618,5.541,31.9,34.0,421.716,436.807,13.68,0.0
23D3B5AA,O2 Sensor Failure,3476.0,1154.4,33.5,22.022,34.305,90.5,20.52117,20.09231,36.201,46.837,54.136,18.037,35.602,22.349,0.892,100.876,5.358,48.6,-10.603,461.404,441.888,13.536,46.704
1F88D1CA,EVAP System Fault,2507.0,663.4,52.6,23.41,19.938,54.4,6.00489,4.92016,34.449,45.618,47.512,18.689,35.375,16.738,1.0,100.0,3.519,35.5,18.581,632.961,431.735,13.914,0.0
D981B332,Crankshaft Position Sensor Failure,2537.7,11.8,14.5,17.701,7.22,-2.3,1.78855,97.68019,32.364,34.113,48.457,16.078,31.765,21.257,1.049,100.121,2.084,42.2,200.794,567.655,478.447,95.905,0.0
EEB7A31F,Throttle Body Fault,5629.3,1583.9,2.9,0.0,66.375,81.9,1.70916,1.79932,18.0,39.683,71.065,16.273,31.765,32.04,1.013,100.858,0.573,36.3,11.374,575.578,372.225,14.24,0.0
B13E41DF,Catalytic Converter Failure,1923.1,787.8,5.3,16.365,26.867,91.0,-0.46574,-1.43423,52.859,54.78,47.511,23.519,33.244,19.407,1.003,100.0,2.798,43.8,19.212,413.654,379.485,13.628,80.579
CA971CC6,Transmission Slip,4128.9,2681.7,0.0,20.711,94.664,73.5,3.32563,-4.15379,62.072,59.203,49.112,21.195,31.765,13.333,0.938,100.462,0.0,38.7,-10.0,383.758,439.068,13.849,86.064
6D258ACF,EVAP System Fault,2550.1,1448.4,2.1,23.365,15.886,91.0,6.02511,-15.54993,34.843,41.162,50.031,16.078,39.942,19.483,0.997,100.55,0.0,46.6,-1.126,476.619,383.694,14.042,0.0
351A746B,Alternator Failure,3717.6,1330.0,0.0,27.421,33.343,91.0,0.24284,-4.48273,71.159,69.627,47.059,19.037,35.739,14.173,1.008,100.0,0.514,45.2,13.703,515.842,405.908,11.774,23.829
1D6D5755,Throttle Body Fault,5949.8,1073.8,20.3,0.0,59.723,83.2,1.902,7.62973,37.551,48.139,68.615,21.341,31.765,28.352,0.988,100.037,2.736,41.3,23.354,571.982,363.888,13.783,20.628
F89E876E,EVAP System Fault,5181.0,1576.3,38.1,20.017,21.877,74.4,5.62252,-1.60004,21.773,73.82,52.665,20.197,31.765,19.428,0.992,100.034,3.301,52.1,3.211,392.482,269.104,13.532,0.0
D53585EB,Transmission Slip,5886.5,3852.8,0.0,13.333,98.329,79.1,-0.38224,-2.11516,30.662,48.896,48.158,16.078,36.85,18.927,0.952,101.733,4.209,46.5,10.156,473.235,367.871,13.701,17.15
60AC4C72,EVAP System Fault,2386.8,1130.4,7.8,19.222,19.12,64.1,6.34577,-17.66796,32.764,42.216,58.387,16.078,33.855,23.585,1.0,100.381,0.877,42.5,16.128,486.468,260.238,13.161,0.0
524E8A8A,Crankshaft Position Sensor Failure,7108.3,33.7,12.0,17.992,20.498,-3.2,5.4688,71.22049,27.323,25.629,54.441,17.925,33.972,17.979,0.883,102.0,3.243,53.0,325.902,432.831,264.378,51.267,20.162
D8C8FDBA,Catalytic Converter Failure,2982.0,1620.1,53.3,21.998,44.87,63.9,2.6164,0.23264,27.015,34.506,59.715,16.078,40.886,18.19,0.981,100.0,2.231,42.3,5.362,644.9,589.836,13.799,72.006
13538859,Alternator Failure,4519.6,1276.2,45.2,26.559,22.725,91.0,-0.31129,-3.3278,35.478,19.619,53.318,16.316,33.32,23.91,0.996,101.391,1.27,43.9,11.533,421.928,297.056,11.276,0.0
24DF6776,Crankshaft Position Sensor Failure,1546.3,21.4,2.0,14.952,14.505,1.5,3.2975,70.98477,38.15,30.787,53.287,20.025,36.884,21.685,1.043,100.852,0.0,40.9,262.224,407.315,366.037,19.939,6.369
424750AB,O2 Sensor Failure,6269.2,1647.8,3.6,16.798,34.951,64.2,16.64822,41.01895,30.955,33.833,47.658,16.078,41.143,19.188,0.833,101.352,0.723,45.4,16.073,358.081,263.625,13.8,91.157
9DF0C09C,MAP Sensor Failure,4587.8,719.2,27.4,19.675,80.039,61.3,5.35358,6.56089,89.899,58.591,51.319,19.74,39.133,14.186,0.999,100.38,6.704,55.0,12.417,461.884,266.938,13.549,18.549
AFA5BB66,Throttle Body Fault,5389.8,1368.1,22.7,45.028,14.644,67.4,-0.52292,-0.51463,18.0,40.5,26.027,18.596,40.595,28.095,0.992,100.472,3.227,38.9,14.153,627.222,522.4,13.985,18.86
